timestamp,range,ICMP_ping,ICMP_loss,ICMP_response_time,P_Inbound_packets_discarded,EX_Inbound_packets_discarded,P_Inbound_packets_with_errors,EX_Inbound_packets_with_errors,P_Bits_received,EX_Bits_received,P_Outbound_packets_discarded,EX_Outbound_packets_discarded,P_Outbound_packets_with_errors,EX_Outbound_packets_with_errors,P_Bits_sent,EX_Bits_sent,P_Speed,IN_Speed,EX_Speed,P_Operational_status,EX_Operational_status,P_Interface_type,IN_Interface_type,EX_Interface_type,Device_uptime,SNMP_Availability,IN_Inbound_packets_discarded,IN_Inbound_packets_with_errors,IN_Bits_received,IN_Outbound_packets_discarded,IN_Outbound_packets_with_errors,IN_Bits_sent,IN_Operational_status,class
1561782960,61,-1,-1,-1,-1,-1,-1,-1,160,504,-1,-1,-1,-1,208,1376,-1,-1,-1,1,1,-1,-1,-1,106039,1,-2,-2,920,-2,-2,680,1,NE
1561783140,61,-1,-1,-1,-1,-1,-1,-1,184,456,-1,-1,-1,-1,232,1456,-1,-1,-1,1,1,-1,-1,-1,106207,1,-2,-2,1104,-2,-2,736,1,NE
1561783320,61,-1,-1,-1,-1,-1,-1,-1,160,1008,-1,-1,-1,-1,208,1800,-1,-1,-1,1,1,-1,-1,-1,106377,1,-2,-2,1376,-2,-2,1200,1,NE
1561783500,61,-1,-1,-1,-1,-1,-1,-1,184,624,-1,-1,-1,-1,208,1176,-1,-1,-1,1,1,-1,-1,-1,106548,1,-2,-2,832,-2,-2,848,1,NE
1561783680,61,-1,-1,-1,-1,-1,-1,-1,160,440,-1,-1,-1,-1,208,1448,-1,-1,-1,1,1,-1,-1,-1,106718,1,-2,-2,1088,-2,-2,712,1,NE
1561783860,61,-1,-1,-1,-1,-1,-1,-1,176,424,-1,-1,-1,-1,240,1320,-1,-1,-1,1,1,-1,-1,-1,106889,1,-2,-2,960,-2,-2,672,1,NE
1561784040,61,-1,-1,-1,-1,-1,-1,-1,168,472,-1,-1,-1,-1,208,1296,-1,-1,-1,1,1,-1,-1,-1,107058,1,-2,-2,968,-2,-2,656,1,NE
1561784220,61,-1,-1,-1,-1,-1,-1,-1,152,536,-1,-1,-1,-1,200,1600,-1,-1,-1,1,1,-1,-1,-1,107225,1,-2,-2,1176,-2,-2,792,1,NE
1561784400,61,-1,-1,-1,-1,-1,-1,-1,184,416,-1,-1,-1,-1,208,1320,-1,-1,-1,1,1,-1,-1,-1,107399,1,-2,-2,976,-2,-2,664,1,NE
1561784580,61,-1,-1,-1,-1,-1,-1,-1,168,544,-1,-1,-1,-1,208,3256,-1,-1,-1,1,1,-1,-1,-1,107571,1,-2,-2,2288,-2,-2,752,1,NE
1561784760,61,1,0,0.0171,0,0,0,0,168,536,0,0,0,0,216,1488,1000000000,1000000000,1000000000,1,1,6,6,6,107744,1,0,0,1088,0,0,704,1,NE
1561784940,61,1,0,0.0089,0,0,0,0,168,440,0,0,0,0,240,1288,1000000000,1000000000,1000000000,1,1,6,6,6,107918,1,0,0,944,0,0,688,1,NE
1561785120,61,1,0,0.0089,0,0,0,0,176,352,0,0,0,0,216,1592,1000000000,1000000000,1000000000,1,1,6,6,6,108089,1,0,0,1208,0,0,632,1,NE
1561785300,61,1,0,0.0097,0,0,0,0,192,520,0,0,0,0,224,1376,1000000000,1000000000,1000000000,1,1,6,6,6,108262,1,0,0,1000,0,0,776,1,NE
1561785480,61,1,0,0.0102,0,0,0,0,160,392,0,0,0,0,224,1368,1000000000,1000000000,1000000000,1,1,6,6,6,108436,1,0,0,1024,0,0,616,1,NE
1561785660,61,1,0,0.0091,0,0,0,0,168,408,0,0,0,0,216,1320,1000000000,1000000000,1000000000,1,1,6,6,6,108610,1,0,0,944,0,0,648,1,NE
1561785840,61,1,0,0.0104,0,0,0,0,168,448,0,0,0,0,216,1344,1000000000,1000000000,1000000000,1,1,6,6,6,108783,1,0,0,992,0,0,696,1,NE
1561786020,61,1,0,0.0233,0,0,0,0,168,1696,0,0,0,0,216,1688,1000000000,1000000000,1000000000,1,1,6,6,6,108954,1,0,0,1256,0,0,1936,1,NE
1561786200,61,1,0,0.0156,0,0,0,0,168,504,0,0,0,0,208,1448,1000000000,1000000000,1000000000,1,1,6,6,6,109126,1,0,0,1024,0,0,672,1,NE
1561786380,61,1,0,0.0123,0,0,0,0,168,392,0,0,0,0,216,1392,1000000000,1000000000,1000000000,1,1,6,6,6,109299,1,0,0,1056,0,0,672,1,NE
1561786560,61,1,0,0.0128,0,0,0,0,160,936,0,0,0,0,208,1384,1000000000,1000000000,1000000000,1,1,6,6,6,109471,1,0,0,1000,0,0,1112,1,NE
1561786740,61,1,0,0.0104,0,0,0,0,184,368,0,0,0,0,224,1352,1000000000,1000000000,1000000000,1,1,6,6,6,109645,1,0,0,1008,0,0,704,1,NE
1561786920,61,1,0,0.0141,0,0,0,0,160,400,0,0,0,0,208,1392,1000000000,1000000000,1000000000,1,1,6,6,6,109817,1,0,0,1032,0,0,624,1,NE
1561787100,61,1,0,0.0092,0,0,0,0,192,504,0,0,0,0,240,1504,1000000000,1000000000,1000000000,1,1,6,6,6,109990,1,0,0,1112,0,0,736,1,NE
1561787280,61,1,0,0.0103,0,0,0,0,168,392,0,0,0,0,216,1392,1000000000,1000000000,1000000000,1,1,6,6,6,110164,1,0,0,1048,0,0,656,1,NE
1561787460,61,1,0,0.0347,0,0,0,0,152,464,0,0,0,0,208,1280,1000000000,1000000000,1000000000,1,1,6,6,6,110337,1,0,0,928,0,0,624,1,NE
1561787640,61,1,0,0.0101,0,0,0,0,168,448,0,0,0,0,224,1424,1000000000,1000000000,1000000000,1,1,6,6,6,110511,1,0,0,1080,0,0,712,1,NE
1561787820,61,1,0,0.0109,0,0,0,0,184,520,0,0,0,0,216,1400,1000000000,1000000000,1000000000,1,1,6,6,6,110683,1,0,0,1024,0,0,768,1,NE
1561788000,61,1,0,0.0098,0,0,0,0,168,472,0,0,0,0,216,1408,1000000000,1000000000,1000000000,1,1,6,6,6,110852,1,0,0,1024,0,0,656,1,NE
1561788180,61,1,0,0.0099,0,0,0,0,160,776,0,0,0,0,208,3200,1000000000,1000000000,1000000000,1,1,6,6,6,111025,1,0,0,2192,0,0,1000,1,NE
1561788360,61,1,0,0.0138,0,0,0,0,192,416,0,0,0,0,224,1312,1000000000,1000000000,1000000000,1,1,6,6,6,111198,1,0,0,1032,0,0,688,1,NE
1561788540,61,1,0,0.0119,0,0,0,0,168,704,0,0,0,0,232,1680,1000000000,1000000000,1000000000,1,1,6,6,6,111370,1,0,0,1296,0,0,944,1,NE
1561788720,61,1,0,0.0232,0,0,0,0,176,528,0,0,0,0,216,1640,1000000000,1000000000,1000000000,1,1,6,6,6,111542,1,0,0,1232,0,0,744,1,NE
1561788900,61,1,0,0.0116,0,0,0,0,184,424,0,0,0,0,216,1464,1000000000,1000000000,1000000000,1,1,6,6,6,111715,1,0,0,1072,0,0,648,1,NE
1561789080,61,1,0,0.0091,0,0,0,0,176,400,0,0,0,0,216,1336,1000000000,1000000000,1000000000,1,1,6,6,6,111889,1,0,0,1000,0,0,624,1,NE
1561789260,61,1,0,0.0107,0,0,0,0,152,488,0,0,0,0,208,1400,1000000000,1000000000,1000000000,1,1,6,6,6,112061,1,0,0,1032,0,0,736,1,NE
1561789440,61,1,0,0.0118,0,0,0,0,168,1224,0,0,0,0,232,1400,1000000000,1000000000,1000000000,1,1,6,6,6,112233,1,0,0,1048,0,0,1456,1,NE
1561789620,61,1,0,0.0102,0,0,0,0,160,1752,0,0,0,0,200,1280,1000000000,1000000000,1000000000,1,1,6,6,6,112406,1,0,0,904,0,0,1976,1,NE
1561789800,61,1,0,0.0174,0,0,0,0,160,560,0,0,0,0,216,1576,1000000000,1000000000,1000000000,1,1,6,6,6,112577,1,0,0,1120,0,0,808,1,NE
1561789980,61,1,0,0.0136,0,0,0,0,168,400,0,0,0,0,208,1632,1000000000,1000000000,1000000000,1,1,6,6,6,112748,1,0,0,1288,0,0,624,1,NE
1561790160,61,1,0,0.0097,0,0,0,0,184,456,0,0,0,0,240,1344,1000000000,1000000000,1000000000,1,1,6,6,6,112922,1,0,0,992,0,0,648,1,NE
1561790340,61,1,0,0.0104,0,0,0,0,168,384,0,0,0,0,216,1432,1000000000,1000000000,1000000000,1,1,6,6,6,113094,1,0,0,1040,0,0,688,1,NE
1561790520,61,1,0,0.0143,0,0,0,0,184,472,0,0,0,0,224,1648,1000000000,1000000000,1000000000,1,1,6,6,6,113267,1,0,0,1240,0,0,704,1,NE
1561790700,61,1,0,0.0104,0,0,0,0,168,448,0,0,0,0,232,1416,1000000000,1000000000,1000000000,1,1,6,6,6,113440,1,0,0,1032,0,0,704,1,NE
1561790880,61,1,0,0.0092,0,0,0,0,168,640,0,0,0,0,208,1376,1000000000,1000000000,1000000000,1,1,6,6,6,113613,1,0,0,944,0,0,864,1,NE
1561791060,61,1,0,0.01,0,0,0,0,192,472,0,0,0,0,216,1336,1000000000,1000000000,1000000000,1,1,6,6,6,113786,1,0,0,1056,0,0,728,1,NE
1561791240,61,1,0,0.0142,0,0,0,0,168,392,0,0,0,0,208,1400,1000000000,1000000000,1000000000,1,1,6,6,6,113959,1,0,0,1080,0,0,624,1,NE
1561791420,61,1,0,0.0107,0,0,0,0,176,544,0,0,0,0,216,1392,1000000000,1000000000,1000000000,1,1,6,6,6,114132,1,0,0,1032,0,0,768,1,NE
1561791600,61,1,0,0.0146,0,0,0,0,160,520,0,0,0,0,208,1400,1000000000,1000000000,1000000000,1,1,6,6,6,114305,1,0,0,1016,0,0,712,1,NE
1561791780,61,1,0,0.0102,0,0,0,0,152,528,0,0,0,0,208,3752,1000000000,1000000000,1000000000,1,1,6,6,6,114474,1,0,0,2744,0,0,760,1,NE
1561791960,61,1,0,0.0106,0,0,0,0,168,552,0,0,0,0,216,1360,1000000000,1000000000,1000000000,1,1,6,6,6,114648,1,0,0,944,0,0,752,1,NE
1561792140,61,1,0,0.0294,0,0,0,0,184,432,0,0,0,0,224,1408,1000000000,1000000000,1000000000,1,1,6,6,6,114822,1,0,0,1056,0,0,744,1,NE
1561792320,61,1,0,0.0117,0,0,0,0,184,416,0,0,0,0,232,1648,1000000000,1000000000,1000000000,1,1,6,6,6,114995,1,0,0,1312,0,0,672,1,NE
1561792500,61,1,0,0.0111,0,0,0,0,168,448,0,0,0,0,208,1416,1000000000,1000000000,1000000000,1,1,6,6,6,115168,1,0,0,1008,0,0,664,1,NE
1561792680,61,1,0,0.0104,0,0,0,0,168,536,0,0,0,0,216,1400,1000000000,1000000000,1000000000,1,1,6,6,6,115341,1,0,0,1048,0,0,744,1,NE
1561792860,61,1,0,0.0091,0,0,0,0,192,360,0,0,0,0,224,1360,1000000000,1000000000,1000000000,1,1,6,6,6,115514,1,0,0,1032,0,0,656,1,NE
1561793040,61,1,0,0.0107,0,0,0,0,168,440,0,0,0,0,232,1376,1000000000,1000000000,1000000000,1,1,6,6,6,115688,1,0,0,1000,0,0,664,1,NE
1561793220,61,1,0,0.0084,0,0,0,0,160,1776,0,0,0,0,208,1432,1000000000,1000000000,1000000000,1,1,6,6,6,115860,1,0,0,1056,0,0,1992,1,NE
1561793400,61,1,0,0.0104,0,0,0,0,168,424,0,0,0,0,216,1424,1000000000,1000000000,1000000000,1,1,6,6,6,116033,1,0,0,1008,0,0,648,1,NE
1561793580,61,1,0,0.0177,0,0,0,0,160,712,0,0,0,0,216,1496,1000000000,1000000000,1000000000,1,1,6,6,6,116205,1,0,0,1128,0,0,936,1,NE
1561793760,61,1,0,0.0171,0,0,0,0,152,504,0,0,0,0,208,1528,1000000000,1000000000,1000000000,1,1,6,6,6,116377,1,0,0,1152,0,0,760,1,NE
1561793940,61,1,0,0.0138,0,0,0,0,160,408,0,0,0,0,216,1392,1000000000,1000000000,1000000000,1,1,6,6,6,116550,1,0,0,1040,0,0,640,1,NE
1561794120,61,1,0,0.0113,0,0,0,0,168,400,0,0,0,0,216,1376,1000000000,1000000000,1000000000,1,1,6,6,6,116723,1,0,0,1024,0,0,632,1,NE
1561794300,61,1,0,0.012,0,0,0,0,224,528,0,0,0,0,248,1520,1000000000,1000000000,1000000000,1,1,6,6,6,116896,1,0,0,1176,0,0,784,1,NE
1561794480,61,1,0,0.0175,0,0,0,0,168,408,0,0,0,0,208,1352,1000000000,1000000000,1000000000,1,1,6,6,6,117070,1,0,0,1024,0,0,688,1,NE
1561794660,61,1,0,0.0093,0,0,0,0,160,480,0,0,0,0,216,1344,1000000000,1000000000,1000000000,1,1,6,6,6,117243,1,0,0,960,0,0,648,1,NE
1561794840,61,1,0,0.0167,0,0,0,0,176,424,0,0,0,0,224,1368,1000000000,1000000000,1000000000,1,1,6,6,6,117416,1,0,0,1016,0,0,712,1,NE
1561795020,61,1,0,0.012,0,0,0,0,160,568,0,0,0,0,224,1440,1000000000,1000000000,1000000000,1,1,6,6,6,117588,1,0,0,1064,0,0,784,1,NE
1561795200,61,1,0,0.0151,0,0,0,0,184,416,0,0,0,0,208,1328,1000000000,1000000000,1000000000,1,1,6,6,6,117757,1,0,0,992,0,0,632,1,NE
1561795380,61,1,0,0.0133,0,0,0,0,160,616,0,0,0,0,208,3152,1000000000,1000000000,1000000000,1,1,6,6,6,117930,1,0,0,2152,0,0,736,1,NE
1561795560,61,1,0,0.0147,0,0,0,0,160,408,0,0,0,0,208,1456,1000000000,1000000000,1000000000,1,1,6,6,6,118099,1,0,0,1152,0,0,720,1,NE
1561795740,61,1,0,0.0112,0,0,0,0,160,416,0,0,0,0,208,1360,1000000000,1000000000,1000000000,1,1,6,6,6,118270,1,0,0,984,0,0,648,1,NE
1561795920,61,1,0,0.0114,0,0,0,0,152,424,0,0,0,0,208,1448,1000000000,1000000000,1000000000,1,1,6,6,6,118443,1,0,0,1088,0,0,648,1,NE
1561796100,61,1,0,0.0091,0,0,0,0,184,480,0,0,0,0,232,1496,1000000000,1000000000,1000000000,1,1,6,6,6,118615,1,0,0,1112,0,0,720,1,NE
1561796280,61,1,0,0.0103,0,0,0,0,184,648,0,0,0,0,224,1392,1000000000,1000000000,1000000000,1,1,6,6,6,118788,1,0,0,1032,0,0,848,1,NE
1561796460,61,1,0,0.0131,0,0,0,0,176,392,0,0,0,0,224,1248,1000000000,1000000000,1000000000,1,1,6,6,6,118961,1,0,0,928,0,0,680,1,NE
1561796640,61,1,0,0.0127,0,0,0,0,168,536,0,0,0,0,208,1512,1000000000,1000000000,1000000000,1,1,6,6,6,119134,1,0,0,1104,0,0,712,1,NE
1561796820,61,1,0,0.0157,0,0,0,0,168,1048,0,0,0,0,216,1512,1000000000,1000000000,1000000000,1,1,6,6,6,119306,1,0,0,1176,0,0,1336,1,NE
1561797000,61,1,0,0.0085,0,0,0,0,168,464,0,0,0,0,208,1360,1000000000,1000000000,1000000000,1,1,6,6,6,119478,1,0,0,920,0,0,696,1,NE
1561797180,61,1,0,0.0093,0,0,0,0,184,464,0,0,0,0,224,1616,1000000000,1000000000,1000000000,1,1,6,6,6,119651,1,0,0,1248,0,0,680,1,NE
1561797360,61,1,0,0.0216,0,0,0,0,176,424,0,0,0,0,224,1616,1000000000,1000000000,1000000000,1,1,6,6,6,119822,1,0,0,1272,0,0,696,1,NE
1561797540,61,1,0,0.0122,0,0,0,0,160,432,0,0,0,0,208,1264,1000000000,1000000000,1000000000,1,1,6,6,6,119993,1,0,0,936,0,0,648,1,NE
1561797720,61,1,0,0.0116,0,0,0,0,168,472,0,0,0,0,216,1552,1000000000,1000000000,1000000000,1,1,6,6,6,120167,1,0,0,1160,0,0,696,1,NE
1561797900,61,1,0,0.0165,0,0,0,0,168,456,0,0,0,0,240,1424,1000000000,1000000000,1000000000,1,1,6,6,6,120340,1,0,0,1064,0,0,632,1,NE
1561798080,61,1,0,0.01,0,0,0,0,160,392,0,0,0,0,208,1256,1000000000,1000000000,1000000000,1,1,6,6,6,120513,1,0,0,912,0,0,664,1,NE
1561798260,61,1,0,0.0122,0,0,0,0,192,464,0,0,0,0,216,1504,1000000000,1000000000,1000000000,1,1,6,6,6,120685,1,0,0,1112,0,0,728,1,NE
1561798440,61,1,0,0.0112,0,0,0,0,168,400,0,0,0,0,216,1368,1000000000,1000000000,1000000000,1,1,6,6,6,120858,1,0,0,1072,0,0,664,1,NE
1561798620,61,1,0,0.0081,0,0,0,0,176,1016,0,0,0,0,216,1296,1000000000,1000000000,1000000000,1,1,6,6,6,121030,1,0,0,928,0,0,1192,1,NE
1561798800,61,1,0,0.0165,0,0,0,0,168,480,0,0,0,0,208,1456,1000000000,1000000000,1000000000,1,1,6,6,6,121203,1,0,0,1056,0,0,696,1,NE
1561798980,61,1,0,0.0092,0,0,0,0,192,504,0,0,0,0,240,3496,1000000000,1000000000,1000000000,1,1,6,6,6,121377,1,0,0,2488,0,0,752,1,NE
1561799160,61,1,0,0.0117,0,0,0,0,160,392,0,0,0,0,208,1216,1000000000,1000000000,1000000000,1,1,6,6,6,121549,1,0,0,880,0,0,656,1,NE
1561799340,61,1,0,0.0116,0,0,0,0,152,440,0,0,0,0,208,1504,1000000000,1000000000,1000000000,1,1,6,6,6,121720,1,0,0,1144,0,0,648,1,NE
1561799520,61,1,0,0.009,0,0,0,0,168,472,0,0,0,0,208,1584,1000000000,1000000000,1000000000,1,1,6,6,6,121892,1,0,0,1224,0,0,696,1,NE
1561799700,61,1,0,0.0083,0,0,0,0,176,400,0,0,0,0,208,1376,1000000000,1000000000,1000000000,1,1,6,6,6,122067,1,0,0,1008,0,0,632,1,NE
1561799880,61,1,0,0.0124,0,0,0,0,168,456,0,0,0,0,224,1400,1000000000,1000000000,1000000000,1,1,6,6,6,122239,1,0,0,1040,0,0,696,1,NE
1561800060,61,1,0,0.0238,0,0,0,0,160,448,0,0,0,0,208,1400,1000000000,1000000000,1000000000,1,1,6,6,6,122413,1,0,0,1032,0,0,688,1,NE
1561800240,61,1,0,0.0146,0,0,0,0,168,400,0,0,0,0,208,1312,1000000000,1000000000,1000000000,1,1,6,6,6,122585,1,0,0,968,0,0,640,1,NE
1561800420,61,1,0,0.0089,0,0,0,0,168,1776,0,0,0,0,224,1424,1000000000,1000000000,1000000000,1,1,6,6,6,122758,1,0,0,1056,0,0,2016,1,NE
1561800600,61,1,0,0.0133,0,0,0,0,176,520,0,0,0,0,240,1608,1000000000,1000000000,1000000000,1,1,6,6,6,122931,1,0,0,1184,0,0,752,1,NE
1561800780,61,1,0,0.0083,0,0,0,0,184,648,0,0,0,0,216,1584,1000000000,1000000000,1000000000,1,1,6,6,6,123104,1,0,0,1200,0,0,888,1,NE
1561800960,61,1,0,0.0117,0,0,0,0,184,440,0,0,0,0,216,1264,1000000000,1000000000,1000000000,1,1,6,6,6,123278,1,0,0,928,0,0,664,1,NE
1561801140,61,1,0,0.0111,0,0,0,0,168,464,0,0,0,0,232,1600,1000000000,1000000000,1000000000,1,1,6,6,6,123450,1,0,0,1216,0,0,704,1,NE
1561801320,61,1,0,0.0126,0,0,0,0,160,392,0,0,0,0,208,1416,1000000000,1000000000,1000000000,1,1,6,6,6,123622,1,0,0,1080,0,0,616,1,NE
1561801500,61,1,0,0.0098,0,0,0,0,160,448,0,0,0,0,208,1360,1000000000,1000000000,1000000000,1,1,6,6,6,123794,1,0,0,1000,0,0,680,1,NE
1561801680,61,1,0,0.0174,0,0,0,0,184,488,0,0,0,0,232,1408,1000000000,1000000000,1000000000,1,1,6,6,6,123968,1,0,0,1024,0,0,720,1,NE
1561801860,61,1,0,0.0103,0,0,0,0,160,408,0,0,0,0,208,1360,1000000000,1000000000,1000000000,1,1,6,6,6,124141,1,0,0,1016,0,0,672,1,NE
1561802040,61,1,0,0.01,0,0,0,0,176,472,0,0,0,0,224,1280,1000000000,1000000000,1000000000,1,1,6,6,6,124315,1,0,0,928,0,0,648,1,NE
1561802220,74,1,0,0.0105,0,0,0,0,152,1560,0,0,0,0,200,1464,1000000000,1000000000,1000000000,1,1,6,6,6,124496,1,0,0,1008,0,0,1760,1,NE
1561802400,61,1,0,0.0147,0,0,0,0,168,368,0,0,0,0,216,1352,1000000000,1000000000,1000000000,1,1,6,6,6,124654,1,0,0,1072,0,0,680,1,NE
1561802580,61,1,0,0.009,0,0,0,0,176,584,0,0,0,0,216,3152,1000000000,1000000000,1000000000,1,1,6,6,6,124826,1,0,0,2144,0,0,776,1,NE
1561802760,61,1,0,0.012,0,0,0,0,176,528,0,0,0,0,216,1504,1000000000,1000000000,1000000000,1,1,6,6,6,124999,1,0,0,1112,0,0,712,1,NE
1561802940,61,1,0,0.0118,0,0,0,0,176,360,0,0,0,0,216,1360,1000000000,1000000000,1000000000,1,1,6,6,6,125171,1,0,0,1040,0,0,664,1,NE
1561803120,61,1,0,0.0136,0,0,0,0,152,496,0,0,0,0,200,1664,1000000000,1000000000,1000000000,1,1,6,6,6,125341,1,0,0,1280,0,0,736,1,NE
1561803300,61,1,0,0.0167,0,0,0,0,176,480,0,0,0,0,240,1416,1000000000,1000000000,1000000000,1,1,6,6,6,125513,1,0,0,1064,0,0,712,1,NE
1561803480,61,1,0,0.0102,0,0,0,0,192,416,0,0,0,0,224,1416,1000000000,1000000000,1000000000,1,1,6,6,6,125686,1,0,0,1048,0,0,664,1,NE
1561803660,61,1,0,0.0113,0,0,0,0,168,416,0,0,0,0,208,1352,1000000000,1000000000,1000000000,1,1,6,6,6,125859,1,0,0,952,0,0,632,1,NE
1561803840,61,1,0,0.0114,0,0,0,0,160,1128,0,0,0,0,208,1384,1000000000,1000000000,1000000000,1,1,6,6,6,126031,1,0,0,1016,0,0,1360,1,NE
1561804020,61,1,0,0.0146,0,0,0,0,160,1768,0,0,0,0,208,1952,1000000000,1000000000,1000000000,1,1,6,6,6,126204,1,0,0,1560,0,0,1960,1,NE
1561804200,61,1,0,0.0077,0,0,0,0,168,400,0,0,0,0,224,1432,1000000000,1000000000,1000000000,1,1,6,6,6,126377,1,0,0,976,0,0,672,1,NE
1561804380,61,1,0,0.0105,0,0,0,0,160,432,0,0,0,0,208,1520,1000000000,1000000000,1000000000,1,1,6,6,6,126550,1,0,0,1176,0,0,656,1,NE
1561804560,61,1,0,0.0112,0,0,0,0,192,496,0,0,0,0,232,1536,1000000000,1000000000,1000000000,1,1,6,6,6,126723,1,0,0,1176,0,0,736,1,NE
1561804740,61,1,0,0.0094,0,0,0,0,176,440,0,0,0,0,224,1400,1000000000,1000000000,1000000000,1,1,6,6,6,126897,1,0,0,1024,0,0,688,1,NE
1561804920,61,1,0,0.0096,0,0,0,0,160,400,0,0,0,0,224,1592,1000000000,1000000000,1000000000,1,1,6,6,6,127068,1,0,0,1232,0,0,656,1,NE
1561805100,61,1,0,0.0105,0,0,0,0,160,472,0,0,0,0,208,1512,1000000000,1000000000,1000000000,1,1,6,6,6,127240,1,0,0,1128,0,0,704,1,NE
1561805280,61,1,0,0.0117,0,0,0,0,168,488,0,0,0,0,216,1392,1000000000,1000000000,1000000000,1,1,6,6,6,127412,1,0,0,1032,0,0,656,1,NE
1561805460,61,1,0,0.014,0,0,0,0,176,432,0,0,0,0,216,1256,1000000000,1000000000,1000000000,1,1,6,6,6,127584,1,0,0,904,0,0,664,1,NE
1561805640,61,1,0,0.0132,0,0,0,0,160,416,0,0,0,0,232,1536,1000000000,1000000000,1000000000,1,1,6,6,6,127757,1,0,0,1160,0,0,696,1,NE
1561805820,61,1,0,0.0119,0,0,0,0,168,544,0,0,0,0,216,1408,1000000000,1000000000,1000000000,1,1,6,6,6,127931,1,0,0,1016,0,0,784,1,NE
1561806000,61,1,0,0.0109,0,0,0,0,152,400,0,0,0,0,208,1256,1000000000,1000000000,1000000000,1,1,6,6,6,128103,1,0,0,920,0,0,632,1,NE
1561806180,61,1,0,0.0169,0,0,0,0,184,816,0,0,0,0,208,3616,1000000000,1000000000,1000000000,1,1,6,6,6,128277,1,0,0,2568,0,0,1024,1,NE
1561806360,61,1,0,0.0128,0,0,0,0,176,448,0,0,0,0,240,1376,1000000000,1000000000,1000000000,1,1,6,6,6,128451,1,0,0,1024,0,0,672,1,NE
1561806540,61,1,0,0.0121,0,0,0,0,176,416,0,0,0,0,224,1328,1000000000,1000000000,1000000000,1,1,6,6,6,128624,1,0,0,968,0,0,672,1,NE
1561806720,61,1,0,0.0094,0,0,0,0,168,464,0,0,0,0,216,1632,1000000000,1000000000,1000000000,1,1,6,6,6,128797,1,0,0,1232,0,0,720,1,NE
1561806900,61,1,0,0.0119,0,0,0,0,176,416,0,0,0,0,216,1416,1000000000,1000000000,1000000000,1,1,6,6,6,128967,1,0,0,1104,0,0,632,1,NE
1561807080,61,1,0,0.0127,0,0,0,0,192,456,0,0,0,0,232,1312,1000000000,1000000000,1000000000,1,1,6,6,6,129139,1,0,0,960,0,0,688,1,NE
1561807260,61,1,0,0.0135,0,0,0,0,176,504,0,0,0,0,216,1480,1000000000,1000000000,1000000000,1,1,6,6,6,129313,1,0,0,1096,0,0,760,1,NE
1561807440,61,1,0,0.0091,0,0,0,0,160,416,0,0,0,0,208,1352,1000000000,1000000000,1000000000,1,1,6,6,6,129485,1,0,0,984,0,0,648,1,NE
1561807620,61,1,0,0.0136,0,0,0,0,168,1584,0,0,0,0,216,1352,1000000000,1000000000,1000000000,1,1,6,6,6,129659,1,0,0,952,0,0,1808,1,NE
1561807800,61,1,0,0.0103,0,0,0,0,168,504,0,0,0,0,208,1584,1000000000,1000000000,1000000000,1,1,6,6,6,129831,1,0,0,1152,0,0,744,1,NE
1561807980,61,1,0,0.0109,0,0,0,0,184,448,0,0,0,0,232,1480,1000000000,1000000000,1000000000,1,1,6,6,6,130005,1,0,0,1136,0,0,632,1,NE
1561808160,61,1,0,0.012,0,0,0,0,160,432,0,0,0,0,208,1216,1000000000,1000000000,1000000000,1,1,6,6,6,130178,1,0,0,872,0,0,680,1,NE
1561808340,61,1,0,0.0122,0,0,0,0,160,432,0,0,0,0,208,1496,1000000000,1000000000,1000000000,1,1,6,6,6,130352,1,0,0,1144,0,0,672,1,NE
1561808520,61,1,0,0.0077,0,0,0,0,176,440,0,0,0,0,216,1704,1000000000,1000000000,1000000000,1,1,6,6,6,130525,1,0,0,1280,0,0,680,1,NE
1561808700,61,1,0,0.0144,0,0,0,0,184,392,0,0,0,0,232,1472,1000000000,1000000000,1000000000,1,1,6,6,6,130697,1,0,0,1120,0,0,656,1,NE
1561808880,61,1,0,0.0091,0,0,0,0,176,416,0,0,0,0,224,1384,1000000000,1000000000,1000000000,1,1,6,6,6,130869,1,0,0,1080,0,0,680,1,NE
1561809060,61,1,0,0.0137,0,0,0,0,168,480,0,0,0,0,224,1304,1000000000,1000000000,1000000000,1,1,6,6,6,131042,1,0,0,960,0,0,720,1,NE
1561809240,61,1,0,0.0134,0,0,0,0,168,768,0,0,0,0,208,1368,1000000000,1000000000,1000000000,1,1,6,6,6,131215,1,0,0,1000,0,0,1000,1,NE
1561809420,61,1,0,0.076,0,0,0,0,200,520,0,0,0,0,240,1368,1000000000,1000000000,1000000000,1,1,6,6,6,131386,1,0,0,992,0,0,752,1,NE
1561809600,61,1,0,0.0089,0,0,0,0,160,536,0,0,0,0,184,1616,1000000000,1000000000,1000000000,1,1,6,6,6,131551,1,0,0,1208,0,0,712,1,NE
1561809780,61,1,0,0.0093,0,0,0,0,160,504,0,0,0,0,232,3144,1000000000,1000000000,1000000000,1,1,6,6,6,131724,1,0,0,2184,0,0,752,1,NE
1561809960,61,1,0,0.0099,0,0,0,0,168,400,0,0,0,0,208,1248,1000000000,1000000000,1000000000,1,1,6,6,6,131897,1,0,0,920,0,0,632,1,NE
1561810140,61,1,0,0.0103,0,0,0,0,160,520,0,0,0,0,200,1496,1000000000,1000000000,1000000000,1,1,6,6,6,132070,1,0,0,1104,0,0,688,1,NE
