timestamp,range,ICMP_ping,ICMP_loss,ICMP_response_time,P_Inbound_packets_discarded,EX_Inbound_packets_discarded,P_Inbound_packets_with_errors,EX_Inbound_packets_with_errors,P_Bits_received,EX_Bits_received,P_Outbound_packets_discarded,EX_Outbound_packets_discarded,P_Outbound_packets_with_errors,EX_Outbound_packets_with_errors,P_Bits_sent,EX_Bits_sent,P_Speed,IN_Speed,EX_Speed,P_Operational_status,EX_Operational_status,P_Interface_type,IN_Interface_type,EX_Interface_type,Device_uptime,SNMP_availability,IN_Inbound_packets_discarded,IN_Inbound_packets_with_errors,IN_Bits_received,IN_Outbound_packets_discarded,IN_Outbound_packets_with_errors,IN_Bits_sent,IN_Operational_status,class
1561781340,40,-1,-1,-1,-1,-1,-1,-1,160,121808,-1,-1,-1,-1,192,2480,-1,-1,-1,1,1,-1,-1,-1,103749,1,-2,-2,1936,-2,-2,122008,1,NE
1561781520,40,-1,-1,-1,-1,-1,-1,-1,152,168056,-1,-1,-1,-1,192,2376,-1,-1,-1,1,1,-1,-1,-1,103907,1,-2,-2,1824,-2,-2,168232,1,NE
1561781700,40,-1,-1,-1,-1,-1,-1,-1,176,218408,-1,-1,-1,-1,216,2280,-1,-1,-1,1,1,-1,-1,-1,104070,1,-2,-2,1736,-2,-2,218600,1,NE
1561781880,40,-1,-1,-1,-1,-1,-1,-1,160,158600,-1,-1,-1,-1,208,2792,-1,-1,-1,1,1,-1,-1,-1,104231,1,-2,-2,2192,-2,-2,158824,1,NE
1561782060,40,-1,-1,-1,-1,-1,-1,-1,160,144592,-1,-1,-1,-1,192,2152,-1,-1,-1,1,1,-1,-1,-1,104393,1,-2,-2,1544,-2,-2,144776,1,NE
1561782240,40,-1,-1,-1,-1,-1,-1,-1,160,176464,-1,-1,-1,-1,200,4320,-1,-1,-1,1,1,-1,-1,-1,104552,1,-2,-2,3752,-2,-2,176656,1,NE
1561782420,40,-1,-1,-1,-1,-1,-1,-1,168,169160,-1,-1,-1,-1,216,4336,-1,-1,-1,1,1,-1,-1,-1,104710,1,-2,-2,3632,-2,-2,169360,1,NE
1561782600,40,-1,-1,-1,-1,-1,-1,-1,176,144152,-1,-1,-1,-1,200,2768,-1,-1,-1,1,1,-1,-1,-1,104870,1,-2,-2,1968,-2,-2,140784,1,NE
1561782780,40,-1,-1,-1,-1,-1,-1,-1,152,119216,-1,-1,-1,-1,200,4288,-1,-1,-1,1,1,-1,-1,-1,105034,1,-2,-2,3888,-2,-2,122936,1,NE
1561782960,40,-1,-1,-1,-1,-1,-1,-1,160,896,-1,-1,-1,-1,208,2152,-1,-1,-1,1,1,-1,-1,-1,105203,1,-2,-2,1480,-2,-2,1120,1,NE
1561783140,40,-1,-1,-1,-1,-1,-1,-1,184,1064,-1,-1,-1,-1,232,2144,-1,-1,-1,1,1,-1,-1,-1,105371,1,-2,-2,1488,-2,-2,1304,1,NE
1561783320,40,-1,-1,-1,-1,-1,-1,-1,152,1520,-1,-1,-1,-1,200,1808,-1,-1,-1,1,1,-1,-1,-1,105540,1,-2,-2,1344,-2,-2,1720,1,NE
1561783500,40,-1,-1,-1,-1,-1,-1,-1,176,912,-1,-1,-1,-1,232,2280,-1,-1,-1,1,1,-1,-1,-1,105711,1,-2,-2,1608,-2,-2,1144,1,NE
1561783680,40,-1,-1,-1,-1,-1,-1,-1,152,1024,-1,-1,-1,-1,200,1848,-1,-1,-1,1,1,-1,-1,-1,105881,1,-2,-2,1336,-2,-2,1240,1,NE
1561783860,40,-1,-1,-1,-1,-1,-1,-1,192,888,-1,-1,-1,-1,224,1624,-1,-1,-1,1,1,-1,-1,-1,106052,1,-2,-2,1184,-2,-2,1120,1,NE
1561784040,40,-1,-1,-1,-1,-1,-1,-1,168,984,-1,-1,-1,-1,208,2080,-1,-1,-1,1,1,-1,-1,-1,106221,1,-2,-2,1616,-2,-2,1232,1,NE
1561784220,40,-1,-1,-1,-1,-1,-1,-1,152,121664,-1,-1,-1,-1,200,6608,-1,-1,-1,1,1,-1,-1,-1,106385,1,-2,-2,5864,-2,-2,121864,1,NE
1561784400,40,-1,-1,-1,-1,-1,-1,-1,168,944,-1,-1,-1,-1,240,2136,-1,-1,-1,1,1,-1,-1,-1,106558,1,-2,-2,1504,-2,-2,1184,1,NE
1561784580,40,-1,-1,-1,-1,-1,-1,-1,168,1576,-1,-1,-1,-1,208,3880,-1,-1,-1,1,1,-1,-1,-1,106730,1,-2,-2,2688,-2,-2,1800,1,NE
1561784760,40,1,0,0.0121,0,0,0,0,160,1024,0,0,0,0,208,1824,1000000000,1000000000,1000000000,1,1,6,6,6,106903,1,0,0,1360,0,0,1224,1,NE
1561784940,40,1,0,0.0173,0,0,0,0,168,840,0,0,0,0,216,1592,1000000000,1000000000,1000000000,1,1,6,6,6,107076,1,0,0,1112,0,0,1112,1,NE
1561785120,40,1,0,0.0088,0,0,0,0,192,1296,0,0,0,0,224,2240,1000000000,1000000000,1000000000,1,1,6,6,6,107247,1,0,0,1504,0,0,1512,1,NE
1561785300,41,1,0,0.0102,0,0,0,0,176,968,0,0,0,0,240,2008,1000000000,1000000000,1000000000,1,1,6,6,6,107420,1,0,0,1432,0,0,1208,1,NE
1561785480,40,1,0,0.0126,0,0,0,0,184,1136,0,0,0,0,208,1712,1000000000,1000000000,1000000000,1,1,6,6,6,107593,1,0,0,1264,0,0,1360,1,NE
1561785660,40,1,0,0.0089,0,0,0,0,168,896,0,0,0,0,208,1920,1000000000,1000000000,1000000000,1,1,6,6,6,107766,1,0,0,1296,0,0,1136,1,NE
1561785840,40,1,0,0.0121,0,0,0,0,168,1112,0,0,0,0,216,2336,1000000000,1000000000,1000000000,1,1,6,6,6,107939,1,0,0,1608,0,0,1280,1,NE
1561786020,40,1,0,0.0123,0,0,0,0,176,86912,0,0,0,0,216,5232,1000000000,1000000000,1000000000,1,1,6,6,6,108107,1,0,0,4696,0,0,87208,1,NE
1561786200,40,1,0,0.008,0,0,0,0,168,44800,0,0,0,0,216,2968,1000000000,1000000000,1000000000,1,1,6,6,6,108278,1,0,0,2408,0,0,45024,1,NE
1561786380,40,1,0,0.0167,0,0,0,0,168,968,0,0,0,0,208,1976,1000000000,1000000000,1000000000,1,1,6,6,6,108451,1,0,0,1432,0,0,1208,1,NE
1561786560,40,1,0,0.0078,0,0,0,0,160,1032,0,0,0,0,208,1960,1000000000,1000000000,1000000000,1,1,6,6,6,108623,1,0,0,1408,0,0,1248,1,NE
1561786740,40,1,0,0.0101,0,0,0,0,176,920,0,0,0,0,224,2072,1000000000,1000000000,1000000000,1,1,6,6,6,108797,1,0,0,1528,0,0,1112,1,NE
1561786920,40,1,0,0.0079,0,0,0,0,160,928,0,0,0,0,224,1800,1000000000,1000000000,1000000000,1,1,6,6,6,108969,1,0,0,1232,0,0,1208,1,NE
1561787100,40,1,0,0.0091,0,0,0,0,200,1048,0,0,0,0,224,1896,1000000000,1000000000,1000000000,1,1,6,6,6,109142,1,0,0,1344,0,0,1304,1,NE
1561787280,40,1,0,0.0112,0,0,0,0,160,912,0,0,0,0,208,1704,1000000000,1000000000,1000000000,1,1,6,6,6,109315,1,0,0,1208,0,0,1128,1,NE
1561787460,40,1,0,0.0169,0,0,0,0,160,888,0,0,0,0,208,2008,1000000000,1000000000,1000000000,1,1,6,6,6,109489,1,0,0,1424,0,0,1112,1,NE
1561787640,40,1,0,0.0133,0,0,0,0,176,1152,0,0,0,0,208,2088,1000000000,1000000000,1000000000,1,1,6,6,6,109662,1,0,0,1376,0,0,1312,1,NE
1561787820,40,1,0,0.0191,0,0,0,0,168,928,0,0,0,0,232,2088,1000000000,1000000000,1000000000,1,1,6,6,6,109834,1,0,0,1616,0,0,1240,1,NE
1561788000,40,1,0,0.0086,0,0,0,0,176,130248,0,0,0,0,216,6808,1000000000,1000000000,1000000000,1,1,6,6,6,110000,1,0,0,5072,0,0,130432,1,NE
1561788180,40,1,0,0.0088,0,0,0,0,160,1144,0,0,0,0,208,3248,1000000000,1000000000,1000000000,1,1,6,6,6,110173,1,0,0,3160,0,0,1368,1,NE
1561788360,40,1,0,0.0076,0,0,0,0,176,928,0,0,0,0,224,1808,1000000000,1000000000,1000000000,1,1,6,6,6,110345,1,0,0,1208,0,0,1136,1,NE
1561788540,40,1,0,0.0098,0,0,0,0,184,1208,0,0,0,0,216,2208,1000000000,1000000000,1000000000,1,1,6,6,6,110518,1,0,0,1736,0,0,1488,1,NE
1561788720,40,1,0,0.016,0,0,0,0,176,1096,0,0,0,0,216,1840,1000000000,1000000000,1000000000,1,1,6,6,6,110690,1,0,0,1256,0,0,1344,1,NE
1561788900,40,1,0,0.0103,0,0,0,0,168,1264,0,0,0,0,232,2048,1000000000,1000000000,1000000000,1,1,6,6,6,110862,1,0,0,1368,0,0,1432,1,NE
1561789080,40,1,0,0.0536,0,0,0,0,168,1152,0,0,0,0,224,1968,1000000000,1000000000,1000000000,1,1,6,6,6,111035,1,0,0,1544,0,0,1448,1,NE
1561789260,40,1,0,0.0097,0,0,0,0,184,1008,0,0,0,0,208,2136,1000000000,1000000000,1000000000,1,1,6,6,6,111207,1,0,0,1520,0,0,1224,1,NE
1561789440,40,1,0,0.0102,0,0,0,0,160,936,0,0,0,0,208,1960,1000000000,1000000000,1000000000,1,1,6,6,6,111379,1,0,0,1400,0,0,1160,1,NE
1561789620,40,1,0,0.0124,0,0,0,0,160,1032,0,0,0,0,208,2504,1000000000,1000000000,1000000000,1,1,6,6,6,111551,1,0,0,1832,0,0,1240,1,NE
1561789800,41,1,0,0.011,0,0,0,0,160,85112,0,0,0,0,208,5016,1000000000,1000000000,1000000000,1,1,6,6,6,111720,1,0,0,4696,0,0,85360,1,NE
1561789980,40,1,0,0.0155,0,0,0,0,160,42888,0,0,0,0,208,3024,1000000000,1000000000,1000000000,1,1,6,6,6,111890,1,0,0,2176,0,0,43104,1,NE
1561790160,41,1,0,0.0133,0,0,0,0,200,968,0,0,0,0,240,1888,1000000000,1000000000,1000000000,1,1,6,6,6,112064,1,0,0,1432,0,0,1224,1,NE
1561790340,40,1,0,0.0086,0,0,0,0,160,1000,0,0,0,0,208,1776,1000000000,1000000000,1000000000,1,1,6,6,6,112236,1,0,0,1272,0,0,1248,1,NE
1561790520,40,1,0,0.0086,0,0,0,0,176,1048,0,0,0,0,232,2088,1000000000,1000000000,1000000000,1,1,6,6,6,112408,1,0,0,1376,0,0,1296,1,NE
1561790700,40,1,0,0.0159,0,0,0,0,184,960,0,0,0,0,208,1936,1000000000,1000000000,1000000000,1,1,6,6,6,112581,1,0,0,1360,0,0,1176,1,NE
1561790880,40,1,0,0.0131,0,0,0,0,168,872,0,0,0,0,224,2016,1000000000,1000000000,1000000000,1,1,6,6,6,112753,1,0,0,1512,0,0,1112,1,NE
1561791060,40,1,0,0.0097,0,0,0,0,168,1072,0,0,0,0,240,1968,1000000000,1000000000,1000000000,1,1,6,6,6,112926,1,0,0,1192,0,0,1208,1,NE
1561791240,40,1,0,0.0195,0,0,0,0,168,936,0,0,0,0,208,1824,1000000000,1000000000,1000000000,1,1,6,6,6,113099,1,0,0,1448,0,0,1280,1,NE
1561791420,40,1,0,0.012,0,0,0,0,176,1224,0,0,0,0,216,2216,1000000000,1000000000,1000000000,1,1,6,6,6,113271,1,0,0,1568,0,0,1456,1,NE
1561791600,40,1,0,0.0104,0,0,0,0,160,1032,0,0,0,0,208,3120,1000000000,1000000000,1000000000,1,1,6,6,6,113444,1,0,0,1440,0,0,1224,1,NE
1561791780,40,1,0,0.0125,0,0,0,0,160,132096,0,0,0,0,208,7840,1000000000,1000000000,1000000000,1,1,6,6,6,113610,1,0,0,7560,0,0,132280,1,NE
1561791960,40,1,0,0.0112,0,0,0,0,192,872,0,0,0,0,216,2072,1000000000,1000000000,1000000000,1,1,6,6,6,113783,1,0,0,1552,0,0,1184,1,NE
1561792140,40,1,0,0.0086,0,0,0,0,168,1040,0,0,0,0,232,1928,1000000000,1000000000,1000000000,1,1,6,6,6,113956,1,0,0,1344,0,0,1208,1,NE
1561792320,40,1,0,0.0098,0,0,0,0,184,1312,0,0,0,0,232,1896,1000000000,1000000000,1000000000,1,1,6,6,6,114129,1,0,0,1256,0,0,1560,1,NE
1561792500,40,1,0,0.0109,0,0,0,0,168,864,0,0,0,0,216,1728,1000000000,1000000000,1000000000,1,1,6,6,6,114302,1,0,0,1344,0,0,1168,1,NE
1561792680,40,1,0,0.0136,0,0,0,0,168,1256,0,0,0,0,216,2264,1000000000,1000000000,1000000000,1,1,6,6,6,114475,1,0,0,1520,0,0,1440,1,NE
1561792860,40,1,0,0.01,0,0,0,0,176,880,0,0,0,0,216,1744,1000000000,1000000000,1000000000,1,1,6,6,6,114648,1,0,0,1224,0,0,1184,1,NE
1561793040,40,1,0,0.0114,0,0,0,0,184,1064,0,0,0,0,232,1952,1000000000,1000000000,1000000000,1,1,6,6,6,114821,1,0,0,1392,0,0,1248,1,NE
1561793220,40,1,0,0.0133,0,0,0,0,168,1096,0,0,0,0,216,2640,1000000000,1000000000,1000000000,1,1,6,6,6,114993,1,0,0,2088,0,0,1392,1,NE
1561793400,40,1,0,0.0217,0,0,0,0,160,896,0,0,0,0,208,1720,1000000000,1000000000,1000000000,1,1,6,6,6,115166,1,0,0,1160,0,0,1128,1,NE
1561793580,40,1,0,0.0131,0,0,0,0,176,85544,0,0,0,0,208,4464,1000000000,1000000000,1000000000,1,1,6,6,6,115335,1,0,0,3904,0,0,82888,1,NE
1561793760,40,1,0,0.0099,0,0,0,0,160,45592,0,0,0,0,208,3400,1000000000,1000000000,1000000000,1,1,6,6,6,115506,1,0,0,2760,0,0,48696,1,NE
1561793940,40,1,0,0.0112,0,0,0,0,168,920,0,0,0,0,208,1688,1000000000,1000000000,1000000000,1,1,6,6,6,115679,1,0,0,1240,0,0,1176,1,NE
1561794120,40,1,0,0.0101,0,0,0,0,168,968,0,0,0,0,208,1840,1000000000,1000000000,1000000000,1,1,6,6,6,115852,1,0,0,1216,0,0,1184,1,NE
1561794300,40,1,0,0.0105,0,0,0,0,200,960,0,0,0,0,264,2072,1000000000,1000000000,1000000000,1,1,6,6,6,116024,1,0,0,1464,0,0,1184,1,NE
1561794480,40,1,0,0.0097,0,0,0,0,168,1008,0,0,0,0,216,1760,1000000000,1000000000,1000000000,1,1,6,6,6,116198,1,0,0,1200,0,0,1232,1,NE
1561794660,40,1,0,0.0114,0,0,0,0,184,776,0,0,0,0,208,1728,1000000000,1000000000,1000000000,1,1,6,6,6,116370,1,0,0,1352,0,0,1088,1,NE
1561794840,40,1,0,0.011,0,0,0,0,176,1072,0,0,0,0,232,2304,1000000000,1000000000,1000000000,1,1,6,6,6,116544,1,0,0,1672,0,0,1312,1,NE
1561795020,40,1,0,0.0117,0,0,0,0,160,1104,0,0,0,0,208,2104,1000000000,1000000000,1000000000,1,1,6,6,6,116715,1,0,0,1496,0,0,1320,1,NE
1561795200,40,1,0,0.0163,0,0,0,0,168,904,0,0,0,0,232,2504,1000000000,1000000000,1000000000,1,1,6,6,6,116884,1,0,0,1976,0,0,1136,1,NE
1561795380,40,1,0,0.0097,0,0,0,0,160,1064,0,0,0,0,200,3576,1000000000,1000000000,1000000000,1,1,6,6,6,117056,1,0,0,2408,0,0,1264,1,NE
1561795560,40,1,0,0.0137,0,0,0,0,160,111280,0,0,0,0,208,5416,1000000000,1000000000,1000000000,1,1,6,6,6,117224,1,0,0,4768,0,0,111504,1,NE
1561795740,40,1,0,0.011,0,0,0,0,160,920,0,0,0,0,208,1704,1000000000,1000000000,1000000000,1,1,6,6,6,117395,1,0,0,1160,0,0,1128,1,NE
1561795920,40,1,0,0.0088,0,0,0,0,168,968,0,0,0,0,208,1896,1000000000,1000000000,1000000000,1,1,6,6,6,117567,1,0,0,1304,0,0,1192,1,NE
1561796100,40,1,0,0.0093,0,0,0,0,200,1104,0,0,0,0,224,2032,1000000000,1000000000,1000000000,1,1,6,6,6,117739,1,0,0,1464,0,0,1320,1,NE
1561796280,40,1,0,0.0154,0,0,0,0,160,1376,0,0,0,0,224,2176,1000000000,1000000000,1000000000,1,1,6,6,6,117912,1,0,0,1544,0,0,1592,1,NE
1561796460,40,1,0,0.0163,0,0,0,0,176,824,0,0,0,0,224,2000,1000000000,1000000000,1000000000,1,1,6,6,6,118084,1,0,0,1448,0,0,1064,1,NE
1561796640,40,1,0,0.0089,0,0,0,0,168,1072,0,0,0,0,216,1928,1000000000,1000000000,1000000000,1,1,6,6,6,118257,1,0,0,1456,0,0,1344,1,NE
1561796820,40,1,0,0.0145,0,0,0,0,176,1280,0,0,0,0,216,2528,1000000000,1000000000,1000000000,1,1,6,6,6,118429,1,0,0,1808,0,0,1496,1,NE
1561797000,40,1,0,0.0123,0,0,0,0,176,904,0,0,0,0,208,2064,1000000000,1000000000,1000000000,1,1,6,6,6,118601,1,0,0,1368,0,0,1072,1,NE
1561797180,40,1,0,0.0099,0,0,0,0,168,1104,0,0,0,0,232,1816,1000000000,1000000000,1000000000,1,1,6,6,6,118774,1,0,0,1384,0,0,1352,1,NE
1561797360,40,1,0,0.0114,0,0,0,0,168,86760,0,0,0,0,216,4264,1000000000,1000000000,1000000000,1,1,6,6,6,118942,1,0,0,3480,0,0,82032,1,NE
1561797540,40,1,0,0.0092,0,0,0,0,168,44360,0,0,0,0,216,2904,1000000000,1000000000,1000000000,1,1,6,6,6,119113,1,0,0,2664,0,0,49592,1,NE
1561797720,40,1,0,0.0115,0,0,0,0,160,1152,0,0,0,0,208,2032,1000000000,1000000000,1000000000,1,1,6,6,6,119286,1,0,0,1456,0,0,1400,1,NE
1561797900,40,1,0,0.0235,0,0,0,0,192,896,0,0,0,0,208,1696,1000000000,1000000000,1000000000,1,1,6,6,6,119458,1,0,0,1240,0,0,1168,1,NE
1561798080,40,1,0,0.0177,0,0,0,0,160,968,0,0,0,0,232,2256,1000000000,1000000000,1000000000,1,1,6,6,6,119630,1,0,0,1328,0,0,1048,1,NE
1561798260,40,1,0,0.0122,0,0,0,0,168,944,0,0,0,0,208,1656,1000000000,1000000000,1000000000,1,1,6,6,6,119803,1,0,0,1288,0,0,1272,1,NE
1561798440,40,1,0,0.0106,0,0,0,0,176,1056,0,0,0,0,224,2024,1000000000,1000000000,1000000000,1,1,6,6,6,119975,1,0,0,1496,0,0,1304,1,NE
1561798620,41,1,0,0.0089,0,0,0,0,168,976,0,0,0,0,216,2392,1000000000,1000000000,1000000000,1,1,6,6,6,120147,1,0,0,1768,0,0,1248,1,NE
1561798800,40,1,0,0.0094,0,0,0,0,168,984,0,0,0,0,240,1840,1000000000,1000000000,1000000000,1,1,6,6,6,120320,1,0,0,1280,0,0,1232,1,NE
1561798980,41,1,0,0.0114,0,0,0,0,192,2184,0,0,0,0,216,4280,1000000000,1000000000,1000000000,1,1,6,6,6,120494,1,0,0,3040,0,0,2376,1,NE
1561799160,40,1,0,0.0186,0,0,0,0,152,1000,0,0,0,0,208,1952,1000000000,1000000000,1000000000,1,1,6,6,6,120666,1,0,0,1360,0,0,1152,1,NE
1561799340,40,1,0,0.0121,0,0,0,0,160,129664,0,0,0,0,200,5808,1000000000,1000000000,1000000000,1,1,6,6,6,120833,1,0,0,5304,0,0,129936,1,NE
1561799520,40,1,0,0.0122,0,0,0,0,168,1736,0,0,0,0,216,1928,1000000000,1000000000,1000000000,1,1,6,6,6,121005,1,0,0,1480,0,0,1976,1,NE
1561799700,40,1,0,0.0169,0,0,0,0,168,1056,0,0,0,0,232,2224,1000000000,1000000000,1000000000,1,1,6,6,6,121179,1,0,0,1496,0,0,1224,1,NE
1561799880,40,1,0,0.0102,0,0,0,0,168,992,0,0,0,0,208,1728,1000000000,1000000000,1000000000,1,1,6,6,6,121351,1,0,0,1168,0,0,1288,1,NE
1561800060,40,1,0,0.0096,0,0,0,0,160,1048,0,0,0,0,216,1960,1000000000,1000000000,1000000000,1,1,6,6,6,121524,1,0,0,1440,0,0,1240,1,NE
1561800240,40,1,0,0.0119,0,0,0,0,160,920,0,0,0,0,200,2000,1000000000,1000000000,1000000000,1,1,6,6,6,121696,1,0,0,1312,0,0,1136,1,NE
1561800420,40,1,0,0.0125,0,0,0,0,200,1128,0,0,0,0,224,2272,1000000000,1000000000,1000000000,1,1,6,6,6,121869,1,0,0,1776,0,0,1416,1,NE
1561800600,40,1,0,0.0138,0,0,0,0,176,1016,0,0,0,0,216,2016,1000000000,1000000000,1000000000,1,1,6,6,6,122042,1,0,0,1440,0,0,1264,1,NE
1561800780,40,1,0,0.0106,0,0,0,0,184,1096,0,0,0,0,232,2120,1000000000,1000000000,1000000000,1,1,6,6,6,122215,1,0,0,1680,0,0,1328,1,NE
1561800960,40,1,0,0.0105,0,0,0,0,160,1240,0,0,0,0,224,1712,1000000000,1000000000,1000000000,1,1,6,6,6,122388,1,0,0,1088,0,0,1496,1,NE
1561801140,40,1,0,0.0126,0,0,0,0,184,81952,0,0,0,0,208,4928,1000000000,1000000000,1000000000,1,1,6,6,6,122557,1,0,0,4360,0,0,82184,1,NE
1561801320,40,1,0,0.011,0,0,0,0,160,44624,0,0,0,0,208,3480,1000000000,1000000000,1000000000,1,1,6,6,6,122729,1,0,0,2768,0,0,44792,1,NE
1561801500,40,1,0,0.01,0,0,0,0,168,872,0,0,0,0,216,1616,1000000000,1000000000,1000000000,1,1,6,6,6,122901,1,0,0,1264,0,0,1152,1,NE
1561801680,40,1,0,0.0281,0,0,0,0,176,960,0,0,0,0,216,1888,1000000000,1000000000,1000000000,1,1,6,6,6,123074,1,0,0,1328,0,0,1200,1,NE
1561801860,40,1,0,0.0109,0,0,0,0,176,960,0,0,0,0,208,1936,1000000000,1000000000,1000000000,1,1,6,6,6,123247,1,0,0,1352,0,0,1192,1,NE
1561802040,40,1,0,0.0121,0,0,0,0,160,984,0,0,0,0,224,1960,1000000000,1000000000,1000000000,1,1,6,6,6,123421,1,0,0,1520,0,0,1264,1,NE
1561802220,51,1,0,0.0158,0,0,0,0,160,1080,0,0,0,0,200,2424,1000000000,1000000000,1000000000,1,1,6,6,6,123600,1,0,0,1672,0,0,1272,1,NE
1561802400,40,1,0,0.0105,0,0,0,0,176,912,0,0,0,0,216,1744,1000000000,1000000000,1000000000,1,1,6,6,6,123759,1,0,0,1232,0,0,1136,1,NE
1561802580,41,1,0,0.0107,0,0,0,0,168,1088,0,0,0,0,216,4128,1000000000,1000000000,1000000000,1,1,6,6,6,123932,1,0,0,2944,0,0,1272,1,NE
1561802760,40,1,0,0.0121,0,0,0,0,176,1024,0,0,0,0,216,2120,1000000000,1000000000,1000000000,1,1,6,6,6,124104,1,0,0,1416,0,0,1264,1,NE
1561802940,40,1,0,0.0157,0,0,0,0,168,944,0,0,0,0,224,1624,1000000000,1000000000,1000000000,1,1,6,6,6,124276,1,0,0,1272,0,0,1184,1,NE
1561803120,40,1,0,0.0147,0,0,0,0,160,121136,0,0,0,0,200,5720,1000000000,1000000000,1000000000,1,1,6,6,6,124443,1,0,0,5096,0,0,121352,1,NE
1561803300,40,1,0,0.0126,0,0,0,0,192,1032,0,0,0,0,224,2128,1000000000,1000000000,1000000000,1,1,6,6,6,124614,1,0,0,1440,0,0,1232,1,NE
1561803480,40,1,0,0.0101,0,0,0,0,176,1192,0,0,0,0,240,2024,1000000000,1000000000,1000000000,1,1,6,6,6,124787,1,0,0,1432,0,0,1440,1,NE
1561803660,40,1,0,0.0118,0,0,0,0,168,936,0,0,0,0,216,1824,1000000000,1000000000,1000000000,1,1,6,6,6,124960,1,0,0,1384,0,0,1184,1,NE
1561803840,40,1,0,0.0311,0,0,0,0,160,1048,0,0,0,0,200,2192,1000000000,1000000000,1000000000,1,1,6,6,6,125132,1,0,0,1632,0,0,1256,1,NE
1561804020,40,1,0,0.0163,0,0,0,0,160,3560,0,0,0,0,208,2400,1000000000,1000000000,1000000000,1,1,6,6,6,125304,1,0,0,1776,0,0,3848,1,NE
1561804200,40,1,0,0.0314,0,0,0,0,184,1096,0,0,0,0,216,2000,1000000000,1000000000,1000000000,1,1,6,6,6,125478,1,0,0,1272,0,0,1256,1,NE
1561804380,40,1,0,0.0288,0,0,0,0,160,920,0,0,0,0,208,1896,1000000000,1000000000,1000000000,1,1,6,6,6,125650,1,0,0,1448,0,0,1216,1,NE
1561804560,40,1,0,0.0078,0,0,0,0,176,1056,0,0,0,0,240,1864,1000000000,1000000000,1000000000,1,1,6,6,6,125823,1,0,0,1392,0,0,1280,1,NE
1561804740,40,1,0,0.0102,0,0,0,0,176,888,0,0,0,0,224,1952,1000000000,1000000000,1000000000,1,1,6,6,6,125996,1,0,0,1184,0,0,1152,1,NE
1561804920,41,1,0,0.0116,0,0,0,0,176,75608,0,0,0,0,208,3960,1000000000,1000000000,1000000000,1,1,6,6,6,126164,1,0,0,3560,0,0,75816,1,NE
1561805100,40,1,0,0.0164,0,0,0,0,168,46600,0,0,0,0,216,3392,1000000000,1000000000,1000000000,1,1,6,6,6,126335,1,0,0,2792,0,0,46856,1,NE
1561805280,41,1,0,0.0112,0,0,0,0,160,936,0,0,0,0,208,1752,1000000000,1000000000,1000000000,1,1,6,6,6,126507,1,0,0,1240,0,0,1160,1,NE
1561805460,40,1,0,0.0088,0,0,0,0,176,912,0,0,0,0,224,1904,1000000000,1000000000,1000000000,1,1,6,6,6,126680,1,0,0,1352,0,0,1128,1,NE
1561805640,40,1,0,0.0083,0,0,0,0,176,1144,0,0,0,0,216,2144,1000000000,1000000000,1000000000,1,1,6,6,6,126853,1,0,0,1528,0,0,1400,1,NE
1561805820,40,1,0,0.0117,0,0,0,0,168,1024,0,0,0,0,232,2096,1000000000,1000000000,1000000000,1,1,6,6,6,127026,1,0,0,1496,0,0,1272,1,NE
1561806000,40,1,0,0.0365,0,0,0,0,160,912,0,0,0,0,184,2008,1000000000,1000000000,1000000000,1,1,6,6,6,127198,1,0,0,1416,0,0,1136,1,NE
1561806180,40,1,0,0.0142,0,0,0,0,160,2904,0,0,0,0,224,4464,1000000000,1000000000,1000000000,1,1,6,6,6,127371,1,0,0,3200,0,0,3064,1,NE
1561806360,40,1,0,0.0249,0,0,0,0,200,912,0,0,0,0,224,1832,1000000000,1000000000,1000000000,1,1,6,6,6,127545,1,0,0,1320,0,0,1152,1,NE
1561806540,40,1,0,0.0127,0,0,0,0,168,904,0,0,0,0,216,1720,1000000000,1000000000,1000000000,1,1,6,6,6,127718,1,0,0,1240,0,0,1136,1,NE
1561806720,40,1,0,0.0168,0,0,0,0,168,1152,0,0,0,0,216,2104,1000000000,1000000000,1000000000,1,1,6,6,6,127891,1,0,0,1448,0,0,1392,1,NE
1561806900,40,1,0,0.0124,0,0,0,0,176,129912,0,0,0,0,216,5712,1000000000,1000000000,1000000000,1,1,6,6,6,128057,1,0,0,5240,0,0,130152,1,NE
1561807080,40,1,0,0.0109,0,0,0,0,184,1176,0,0,0,0,232,2088,1000000000,1000000000,1000000000,1,1,6,6,6,128229,1,0,0,1472,0,0,1400,1,NE
1561807260,40,1,0,0.0137,0,0,0,0,168,992,0,0,0,0,224,2016,1000000000,1000000000,1000000000,1,1,6,6,6,128402,1,0,0,1456,0,0,1224,1,NE
1561807440,40,1,0,0.0106,0,0,0,0,168,896,0,0,0,0,208,1896,1000000000,1000000000,1000000000,1,1,6,6,6,128575,1,0,0,1320,0,0,1128,1,NE
1561807620,40,1,0,0.0093,0,0,0,0,168,1040,0,0,0,0,208,2448,1000000000,1000000000,1000000000,1,1,6,6,6,128748,1,0,0,1912,0,0,1304,1,NE
1561807800,40,1,0,0.0113,0,0,0,0,160,1720,0,0,0,0,208,2320,1000000000,1000000000,1000000000,1,1,6,6,6,128920,1,0,0,1560,0,0,1928,1,NE
